MOL_ID	molecule_name	target_name
MOL004827	Semilicoisoflavone B	Acetylcholinesterase
MOL004827	Semilicoisoflavone B	DNA topoisomerase II
MOL004827	Semilicoisoflavone B	Glycogen synthase kinase-3 beta
MOL004827	Semilicoisoflavone B	Heat shock protein HSP 90
MOL004827	Semilicoisoflavone B	Cell division protein kinase 2
MOL004827	Semilicoisoflavone B	Serine/threonine-protein kinase Chk1
MOL004827	Semilicoisoflavone B	Trypsin-1
MOL004827	Semilicoisoflavone B	Calmodulin
MOL004828	Glepidotin A	Nitric oxide synthase, inducible
MOL004828	Glepidotin A	Prostaglandin G/H synthase 1
MOL004828	Glepidotin A	Thrombin
MOL004828	Glepidotin A	Estrogen receptor
MOL004828	Glepidotin A	Androgen receptor
MOL004828	Glepidotin A	Sodium channel protein type 5 subunit alpha
MOL004828	Glepidotin A	Peroxisome proliferator activated receptor gamma
MOL004828	Glepidotin A	Coagulation factor Xa
MOL004828	Glepidotin A	Prostaglandin G/H synthase 2
MOL004828	Glepidotin A	Nitric-oxide synthase, endothelial
MOL004828	Glepidotin A	Coagulation factor VII
MOL004828	Glepidotin A	Vascular endothelial growth factor receptor 2
MOL004828	Glepidotin A	Retinoic acid receptor RXR-alpha
MOL004828	Glepidotin A	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL004828	Glepidotin A	DNA topoisomerase II
MOL004828	Glepidotin A	Dipeptidyl peptidase IV
MOL004828	Glepidotin A	Mitogen-activated protein kinase 14
MOL004828	Glepidotin A	Glycogen synthase kinase-3 beta
MOL004828	Glepidotin A	Heat shock protein HSP 90
MOL004828	Glepidotin A	Cell division protein kinase 2
MOL004828	Glepidotin A	Serine/threonine-protein kinase Chk1
MOL004828	Glepidotin A	Ig gamma-1 chain C region
MOL004828	Glepidotin A	Trypsin-1
MOL004828	Glepidotin A	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004828	Glepidotin A	Cyclin-A2
MOL004828	Glepidotin A	Calmodulin
MOL004829	Glepidotin B	Prostaglandin G/H synthase 1
MOL004829	Glepidotin B	Estrogen receptor
MOL004829	Glepidotin B	Sodium channel protein type 5 subunit alpha
MOL004829	Glepidotin B	Coagulation factor Xa
MOL004829	Glepidotin B	Prostaglandin G/H synthase 2
MOL004829	Glepidotin B	Nitric-oxide synthase, endothelial
MOL004829	Glepidotin B	Coagulation factor VII
MOL004829	Glepidotin B	Retinoic acid receptor RXR-alpha
MOL004829	Glepidotin B	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL004829	Glepidotin B	Alpha-1B adrenergic receptor
MOL004829	Glepidotin B	DNA topoisomerase II
MOL004829	Glepidotin B	Heat shock protein HSP 90
MOL004829	Glepidotin B	Ig gamma-1 chain C region
MOL004829	Glepidotin B	Nuclear receptor coactivator 1
MOL004829	Glepidotin B	Calmodulin
MOL004830	Octadiene	Alcohol dehydrogenase 1C
MOL004830	Octadiene	Trypsin-3
MOL004832	WLN: 4OVR	Muscarinic acetylcholine receptor M1
MOL004832	WLN: 4OVR	Beta-1 adrenergic receptor
MOL004832	WLN: 4OVR	Alpha-2A adrenergic receptor
MOL004832	WLN: 4OVR	Alpha-2C adrenergic receptor
MOL004832	WLN: 4OVR	Sodium-dependent noradrenaline transporter
MOL004832	WLN: 4OVR	Muscarinic acetylcholine receptor M2
MOL004832	WLN: 4OVR	Sodium-dependent dopamine transporter
MOL004832	WLN: 4OVR	Beta-2 adrenergic receptor
MOL004832	WLN: 4OVR	Amine oxidase [flavin-containing] A
MOL004833	Phaseolinisoflavan	Nitric oxide synthase, inducible
MOL004833	Phaseolinisoflavan	Muscarinic acetylcholine receptor M1
MOL004833	Phaseolinisoflavan	Estrogen receptor
MOL004833	Phaseolinisoflavan	Androgen receptor
MOL004833	Phaseolinisoflavan	Sodium channel protein type 5 subunit alpha
MOL004833	Phaseolinisoflavan	Peroxisome proliferator activated receptor gamma
MOL004833	Phaseolinisoflavan	Coagulation factor Xa
MOL004833	Phaseolinisoflavan	Prostaglandin G/H synthase 2
MOL004833	Phaseolinisoflavan	Retinoic acid receptor RXR-alpha
MOL004833	Phaseolinisoflavan	Acetylcholinesterase
MOL004833	Phaseolinisoflavan	Alpha-1B adrenergic receptor
MOL004833	Phaseolinisoflavan	Beta-2 adrenergic receptor
MOL004833	Phaseolinisoflavan	Estrogen receptor beta
MOL004833	Phaseolinisoflavan	Mitogen-activated protein kinase 14
MOL004833	Phaseolinisoflavan	Glycogen synthase kinase-3 beta
MOL004833	Phaseolinisoflavan	Cell division protein kinase 2
MOL004833	Phaseolinisoflavan	Serine/threonine-protein kinase Chk1
MOL004833	Phaseolinisoflavan	Trypsin-1
MOL004833	Phaseolinisoflavan	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004833	Phaseolinisoflavan	Cyclin-A2
MOL004833	Phaseolinisoflavan	Nuclear receptor coactivator 1
MOL004833	Phaseolinisoflavan	Calmodulin
MOL004835	Glypallichalcone	Nitric oxide synthase, inducible
MOL004835	Glypallichalcone	Prostaglandin G/H synthase 1
MOL004835	Glypallichalcone	Muscarinic acetylcholine receptor M1
MOL004835	Glypallichalcone	Estrogen receptor
MOL004835	Glypallichalcone	Androgen receptor
MOL004835	Glypallichalcone	Sodium channel protein type 5 subunit alpha
MOL004835	Glypallichalcone	Peroxisome proliferator activated receptor gamma
MOL004835	Glypallichalcone	Prostaglandin G/H synthase 2
MOL004835	Glypallichalcone	Carbonic anhydrase II
MOL004835	Glypallichalcone	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL004835	Glypallichalcone	Alpha-1B adrenergic receptor
MOL004835	Glypallichalcone	Sodium-dependent dopamine transporter
MOL004835	Glypallichalcone	Beta-2 adrenergic receptor
MOL004835	Glypallichalcone	Sodium-dependent serotonin transporter
MOL004835	Glypallichalcone	Estrogen receptor beta
MOL004835	Glypallichalcone	Mitogen-activated protein kinase 14
MOL004835	Glypallichalcone	Glycogen synthase kinase-3 beta
MOL004835	Glypallichalcone	Heat shock protein HSP 90
MOL004835	Glypallichalcone	Cell division protein kinase 2
MOL004835	Glypallichalcone	Leukotriene A-4 hydrolase
MOL004835	Glypallichalcone	Amine oxidase [flavin-containing] B
MOL004835	Glypallichalcone	Serine/threonine-protein kinase Chk1
MOL004835	Glypallichalcone	mRNA of PKA Catalytic Subunit C-alpha
MOL004835	Glypallichalcone	Cyclin-A2
MOL004835	Glypallichalcone	Nuclear receptor coactivator 1
MOL004835	Glypallichalcone	cAMP-dependent protein kinase inhibitor alpha
MOL004835	Glypallichalcone	Calmodulin
MOL004836	echinatin	Nitric oxide synthase, inducible
MOL004836	echinatin	Prostaglandin G/H synthase 1
MOL004836	echinatin	Estrogen receptor
MOL004836	echinatin	Peroxisome proliferator activated receptor gamma
MOL004836	echinatin	Prostaglandin G/H synthase 2
MOL004836	echinatin	Retinoic acid receptor RXR-alpha
MOL004836	echinatin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL004836	echinatin	Mitogen-activated protein kinase 14
MOL004836	echinatin	Glycogen synthase kinase-3 beta
MOL004836	echinatin	Heat shock protein HSP 90
MOL004836	echinatin	Cell division protein kinase 2
MOL004836	echinatin	Beta-lactamase
MOL004836	echinatin	Amine oxidase [flavin-containing] B
MOL004836	echinatin	Serine/threonine-protein kinase Chk1
MOL004836	echinatin	mRNA of PKA Catalytic Subunit C-alpha
MOL004836	echinatin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004836	echinatin	Cyclin-A2
MOL004836	echinatin	Nuclear receptor coactivator 2
MOL004836	echinatin	cAMP-dependent protein kinase inhibitor alpha
MOL004837	Karenzu DK2	Prostaglandin G/H synthase 1
MOL004837	Karenzu DK2	Muscarinic acetylcholine receptor M3
MOL004837	Karenzu DK2	Muscarinic acetylcholine receptor M1
MOL004837	Karenzu DK2	Beta-1 adrenergic receptor
MOL004837	Karenzu DK2	Prostaglandin G/H synthase 2
MOL004837	Karenzu DK2	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL004837	Karenzu DK2	Sodium-dependent noradrenaline transporter
MOL004837	Karenzu DK2	Alpha-1B adrenergic receptor
MOL004837	Karenzu DK2	Sodium-dependent dopamine transporter
MOL004837	Karenzu DK2	Beta-2 adrenergic receptor
MOL004837	Karenzu DK2	Sodium-dependent serotonin transporter
MOL004837	Karenzu DK2	Gamma-aminobutyric acid receptor subunit alpha-1
MOL004837	Karenzu DK2	Dipeptidyl peptidase IV
MOL004837	Karenzu DK2	Leukotriene A-4 hydrolase
MOL004837	Karenzu DK2	Amine oxidase [flavin-containing] B
MOL004837	Karenzu DK2	cAMP-dependent protein kinase inhibitor alpha
MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Nitric oxide synthase, inducible
MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Estrogen receptor
MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Prostaglandin G/H synthase 2
MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Retinoic acid receptor RXR-alpha
MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Heat shock protein HSP 90
MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL004839	(1S,2S)-1,2-dimethylcyclopentane	Alcohol dehydrogenase 1B
MOL004839	(1S,2S)-1,2-dimethylcyclopentane	Alcohol dehydrogenase 1C
MOL004839	(1S,2S)-1,2-dimethylcyclopentane	Cytochrome P450-cam
MOL004839	(1S,2S)-1,2-dimethylcyclopentane	Lysozyme
MOL004839	(1S,2S)-1,2-dimethylcyclopentane	Trypsin-3
MOL004841	Licochalcone B	Nitric oxide synthase, inducible
MOL004841	Licochalcone B	Prostaglandin G/H synthase 1
MOL004841	Licochalcone B	Estrogen receptor
MOL004841	Licochalcone B	Androgen receptor
MOL004841	Licochalcone B	Peroxisome proliferator activated receptor gamma
MOL004841	Licochalcone B	Prostaglandin G/H synthase 2
MOL004841	Licochalcone B	Carbonic anhydrase II
MOL004841	Licochalcone B	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL004841	Licochalcone B	Beta-2 adrenergic receptor
MOL004841	Licochalcone B	Estrogen receptor beta
MOL004841	Licochalcone B	Mitogen-activated protein kinase 14
MOL004841	Licochalcone B	Glycogen synthase kinase-3 beta
MOL004841	Licochalcone B	Heat shock protein HSP 90
MOL004841	Licochalcone B	Cell division protein kinase 2
MOL004841	Licochalcone B	Serine/threonine-protein kinase Chk1
MOL004841	Licochalcone B	mRNA of PKA Catalytic Subunit C-alpha
MOL004841	Licochalcone B	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004841	Licochalcone B	Cyclin-A2
MOL004841	Licochalcone B	Calmodulin
MOL004847	2,2-DIMETHYLPENTANE	Prostaglandin G/H synthase 1
MOL004847	2,2-DIMETHYLPENTANE	Gamma-aminobutyric acid receptor subunit alpha-1
MOL004847	2,2-DIMETHYLPENTANE	Cholinesterase
MOL004847	2,2-DIMETHYLPENTANE	Amine oxidase [flavin-containing] B
MOL004847	2,2-DIMETHYLPENTANE	Alcohol dehydrogenase 1B
MOL004847	2,2-DIMETHYLPENTANE	Alcohol dehydrogenase 1C
MOL004847	2,2-DIMETHYLPENTANE	Cytochrome P450-cam
MOL004847	2,2-DIMETHYLPENTANE	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL004847	2,2-DIMETHYLPENTANE	Trypsin-3
MOL004848	licochalcone G	Nitric oxide synthase, inducible
MOL004848	licochalcone G	Estrogen receptor
MOL004848	licochalcone G	Androgen receptor
MOL004848	licochalcone G	Peroxisome proliferator activated receptor gamma
MOL004848	licochalcone G	Coagulation factor Xa
MOL004848	licochalcone G	Prostaglandin G/H synthase 2
MOL004848	licochalcone G	Vascular endothelial growth factor receptor 2
MOL004848	licochalcone G	Estrogen receptor beta
MOL004848	licochalcone G	Mitogen-activated protein kinase 14
MOL004848	licochalcone G	Glycogen synthase kinase-3 beta
MOL004848	licochalcone G	Heat shock protein HSP 90
MOL004848	licochalcone G	Cell division protein kinase 2
MOL004848	licochalcone G	Ig gamma-1 chain C region
MOL004848	licochalcone G	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004848	licochalcone G	Cyclin-A2
MOL004848	licochalcone G	Nuclear receptor coactivator 2
MOL004848	licochalcone G	Calmodulin
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Nitric oxide synthase, inducible
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Thrombin
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Potassium voltage-gated channel subfamily H member 2
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Estrogen receptor
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Androgen receptor
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Peroxisome proliferator activated receptor gamma
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Coagulation factor Xa
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Prostaglandin G/H synthase 2
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Coagulation factor VII
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Vascular endothelial growth factor receptor 2
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	DNA topoisomerase II
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Estrogen receptor beta
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Dipeptidyl peptidase IV
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Mitogen-activated protein kinase 14
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Glycogen synthase kinase-3 beta
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Heat shock protein HSP 90
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Cell division protein kinase 2
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Serine/threonine-protein kinase Chk1
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Trypsin-1
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Nuclear receptor coactivator 2
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Nuclear receptor coactivator 1
MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Calmodulin
MOL004853	Licoflavonol	Nitric oxide synthase, inducible
MOL004853	Licoflavonol	Thrombin
MOL004853	Licoflavonol	Estrogen receptor
MOL004853	Licoflavonol	Androgen receptor
MOL004853	Licoflavonol	Sodium channel protein type 5 subunit alpha
MOL004853	Licoflavonol	Peroxisome proliferator activated receptor gamma
MOL004853	Licoflavonol	Coagulation factor Xa
MOL004853	Licoflavonol	Prostaglandin G/H synthase 2
MOL004853	Licoflavonol	Coagulation factor VII
MOL004853	Licoflavonol	Dipeptidyl peptidase IV
MOL004853	Licoflavonol	Glycogen synthase kinase-3 beta
MOL004853	Licoflavonol	Heat shock protein HSP 90
MOL004853	Licoflavonol	Cell division protein kinase 2
MOL004853	Licoflavonol	Serine/threonine-protein kinase Chk1
MOL004853	Licoflavonol	Trypsin-1
MOL004853	Licoflavonol	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004853	Licoflavonol	Cyclin-A2
MOL004853	Licoflavonol	Nuclear receptor coactivator 2
MOL004853	Licoflavonol	Calmodulin
MOL004385	Yinyanghuo D	Androgen receptor
MOL004385	Yinyanghuo D	Peroxisome proliferator activated receptor gamma
MOL004385	Yinyanghuo D	Coagulation factor Xa
MOL004385	Yinyanghuo D	Prostaglandin G/H synthase 2
MOL004385	Yinyanghuo D	Dipeptidyl peptidase IV
MOL004385	Yinyanghuo D	Glycogen synthase kinase-3 beta
MOL004385	Yinyanghuo D	Heat shock protein HSP 90
MOL004385	Yinyanghuo D	Cell division protein kinase 2
MOL004385	Yinyanghuo D	Trypsin-1
MOL004385	Yinyanghuo D	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004385	Yinyanghuo D	Cyclin-A2
MOL004385	Yinyanghuo D	Nuclear receptor coactivator 2
MOL004385	Yinyanghuo D	Calmodulin
MOL004855	Licoricone	Nitric oxide synthase, inducible
MOL004855	Licoricone	Thrombin
MOL004855	Licoricone	Potassium voltage-gated channel subfamily H member 2
MOL004855	Licoricone	Estrogen receptor
MOL004855	Licoricone	Androgen receptor
MOL004855	Licoricone	Peroxisome proliferator activated receptor gamma
MOL004855	Licoricone	Coagulation factor Xa
MOL004855	Licoricone	Prostaglandin G/H synthase 2
MOL004855	Licoricone	Vascular endothelial growth factor receptor 2
MOL004855	Licoricone	DNA topoisomerase II
MOL004855	Licoricone	Serine/threonine-protein kinase Chk1
MOL004855	Licoricone	Trypsin-1
MOL004855	Licoricone	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004855	Licoricone	Nuclear receptor coactivator 2
MOL004855	Licoricone	Calmodulin
MOL004856	Gancaonin A	Nitric oxide synthase, inducible
MOL004856	Gancaonin A	Thrombin
MOL004856	Gancaonin A	Estrogen receptor
MOL004856	Gancaonin A	Androgen receptor
MOL004856	Gancaonin A	Sodium channel protein type 5 subunit alpha
MOL004856	Gancaonin A	Peroxisome proliferator activated receptor gamma
MOL004856	Gancaonin A	Coagulation factor Xa
MOL004856	Gancaonin A	Prostaglandin G/H synthase 2
MOL004856	Gancaonin A	Acetylcholinesterase
MOL004856	Gancaonin A	DNA topoisomerase II
MOL004856	Gancaonin A	Estrogen receptor beta
MOL004856	Gancaonin A	Dipeptidyl peptidase IV
MOL004856	Gancaonin A	Glycogen synthase kinase-3 beta
MOL004856	Gancaonin A	Heat shock protein HSP 90
MOL004856	Gancaonin A	Serine/threonine-protein kinase Chk1
MOL004856	Gancaonin A	Trypsin-1
MOL004856	Gancaonin A	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004856	Gancaonin A	Cyclin-A2
MOL004856	Gancaonin A	Nuclear receptor coactivator 2
MOL004856	Gancaonin A	Calmodulin
MOL004857	Gancaonin B	Nitric oxide synthase, inducible
MOL004857	Gancaonin B	Thrombin
MOL004857	Gancaonin B	Estrogen receptor
MOL004857	Gancaonin B	Androgen receptor
MOL004857	Gancaonin B	Peroxisome proliferator activated receptor gamma
MOL004857	Gancaonin B	Coagulation factor Xa
MOL004857	Gancaonin B	Prostaglandin G/H synthase 2
MOL004857	Gancaonin B	Coagulation factor VII
MOL004857	Gancaonin B	Vascular endothelial growth factor receptor 2
MOL004857	Gancaonin B	Alpha-1B adrenergic receptor
MOL004857	Gancaonin B	Beta-2 adrenergic receptor
MOL004857	Gancaonin B	DNA topoisomerase II
MOL004857	Gancaonin B	Estrogen receptor beta
MOL004857	Gancaonin B	Dipeptidyl peptidase IV
MOL004857	Gancaonin B	Glycogen synthase kinase-3 beta
MOL004857	Gancaonin B	Heat shock protein HSP 90
MOL004857	Gancaonin B	Serine/threonine-protein kinase Chk1
MOL004857	Gancaonin B	Trypsin-1
MOL004857	Gancaonin B	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004857	Gancaonin B	Cyclin-A2
MOL004857	Gancaonin B	Nuclear receptor coactivator 2
MOL004857	Gancaonin B	Calmodulin
MOL004859	2,3-dimethylhexane	Cholinesterase
MOL004859	2,3-dimethylhexane	Alcohol dehydrogenase 1B
MOL004859	2,3-dimethylhexane	Alcohol dehydrogenase 1C
MOL000486	Prunetin	Nitric oxide synthase, inducible
MOL000486	Prunetin	Prostaglandin G/H synthase 1
MOL000486	Prunetin	Estrogen receptor
MOL000486	Prunetin	Androgen receptor
MOL000486	Prunetin	Peroxisome proliferator activated receptor gamma
MOL000486	Prunetin	Prostaglandin G/H synthase 2
MOL000486	Prunetin	Retinoic acid receptor RXR-alpha
MOL000486	Prunetin	Estrogen receptor beta
MOL000486	Prunetin	Dipeptidyl peptidase IV
MOL000486	Prunetin	Mitogen-activated protein kinase 14
MOL000486	Prunetin	Glycogen synthase kinase-3 beta
MOL000486	Prunetin	Heat shock protein HSP 90
MOL000486	Prunetin	Cell division protein kinase 2
MOL000486	Prunetin	Serine/threonine-protein kinase Chk1
MOL000486	Prunetin	mRNA of PKA Catalytic Subunit C-alpha
MOL000486	Prunetin	Trypsin-1
MOL000486	Prunetin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL000486	Prunetin	Cyclin-A2
MOL000486	Prunetin	Calmodulin
MOL000486	Prunetin	Nuclear receptor coactivator 1
MOL000486	Prunetin	Sodium channel protein type 5 subunit alpha
MOL000486	Prunetin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Nitric oxide synthase, inducible
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Thrombin
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Estrogen receptor
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Androgen receptor
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Peroxisome proliferator activated receptor gamma
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Coagulation factor Xa
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Prostaglandin G/H synthase 2
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Mitogen-activated protein kinase 14
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Glycogen synthase kinase-3 beta
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Heat shock protein HSP 90
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Cell division protein kinase 2
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Serine/threonine-protein kinase Chk1
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Trypsin-1
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Cyclin-A2
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Nuclear receptor coactivator 2
MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	Calmodulin
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Nitric oxide synthase, inducible
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Potassium voltage-gated channel subfamily H member 2
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Estrogen receptor
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Androgen receptor
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Peroxisome proliferator activated receptor gamma
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Coagulation factor Xa
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Prostaglandin G/H synthase 2
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	DNA topoisomerase II
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Estrogen receptor beta
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Dipeptidyl peptidase IV
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Mitogen-activated protein kinase 14
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Glycogen synthase kinase-3 beta
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Heat shock protein HSP 90
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Cell division protein kinase 2
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Serine/threonine-protein kinase Chk1
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Trypsin-1
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Cyclin-A2
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Nuclear receptor coactivator 2
MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	Calmodulin
MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	Thrombin
MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	Androgen receptor
